y_test,y_new
-8,-4.666666666666667
8,5.0
-4,-4.666666666666667
4,4.8
-4,-0.4444444444444444
4,4.571428571428571
-4,-2.4
-4,-3.4285714285714284
8,5.5
-4,1.7142857142857142
0,1.0
0,4.0
8,4.666666666666667
-4,-4.0
-4,-1.3333333333333333
0,2.4
-4,-2.6666666666666665
0,-2.2857142857142856
4,5.2
-4,-4.571428571428571
0,3.3333333333333335
0,1.7142857142857142
4,6.5
0,0.8888888888888888
-8,-5.333333333333333
4,4.444444444444445
0,4.8
0,-1.3333333333333333
-12,-11.2
4,0.5
4,1.3333333333333333
-4,-5.6
-8,-5.5
0,2.857142857142857
0,0.0
0,5.333333333333333
0,1.7777777777777777
-4,-5.333333333333333
12,9.333333333333334
0,0.0
-4,-4.0
0,-5.0
0,-2.0
4,6.666666666666667
0,0.0
0,0.8
0,0.0
0,1.6
-8,-2.857142857142857
-8,-9.6
-4,-1.0
0,-1.0
-4,-8.0
-4,-3.2
4,4.571428571428571
0,1.7142857142857142
-12,-2.5
0,2.0
-12,-12.571428571428571
-4,-6.285714285714286
-4,-4.5
-8,-7.5
-8,-0.4444444444444444
0,0.5714285714285714
0,6.0
0,0.0
-4,-5.6
4,8.5
-8,-6.857142857142857
0,-2.4
0,-2.4
0,0.5714285714285714
0,-1.2
-4,-0.5714285714285714
8,8.666666666666666
-4,-4.0
0,-0.6666666666666666
-4,-5.142857142857143
0,-1.7777777777777777
4,2.0
0,-3.272727272727273
4,7.428571428571429
0,1.3333333333333333
0,-1.3333333333333333
-8,-6.666666666666667
-4,-0.5714285714285714
0,4.0
-4,-2.857142857142857
-8,-8.8
8,4.0
4,1.7142857142857142
-4,-6.666666666666667
-8,-5.714285714285714
0,-2.0
4,0.6666666666666666
0,0.5
0,-3.111111111111111
8,8.8
0,0.0
-8,-2.0
-8,-4.571428571428571
-4,-3.111111111111111
0,-1.2
4,0.0
0,4.0
-12,-5.5
8,7.333333333333333
12,10.857142857142858
-4,-4.666666666666667
8,7.0
-20,-9.714285714285714
0,-0.6666666666666666
0,-3.2
8,5.6
4,3.2
-4,0.0
-4,-5.6
8,6.5
4,3.5
0,-2.0
8,5.2
8,4.8
0,2.857142857142857
-4,-4.0
4,-0.6666666666666666
-8,-6.0
-4,-3.5555555555555554
0,1.3333333333333333
4,3.3333333333333335
-8,-6.285714285714286
-4,0.0
4,0.8
0,-3.3333333333333335
-4,2.0
4,1.1428571428571428
-4,-1.7142857142857142
4,5.5
8,1.1428571428571428
4,1.3333333333333333
0,7.2
-4,-0.5
8,10.0
4,4.0
0,0.4444444444444444
0,2.0
0,3.0
4,0.4444444444444444
-20,-14.5
4,4.571428571428571
-4,-3.3333333333333335
0,-3.2
-4,-7.2
8,10.0
4,4.571428571428571
-4,-1.3333333333333333
8,4.0
8,6.857142857142857
12,6.285714285714286
0,-1.1428571428571428
4,1.5
-8,-8.0
-4,-7.0
-8,-5.6
4,2.6666666666666665
4,6.4
-4,-0.6666666666666666
4,0.8
0,0.4444444444444444
-8,-3.4285714285714284
8,6.857142857142857
0,2.0
0,0.8
4,0.0
4,3.0
12,10.857142857142858
0,2.6666666666666665
4,1.3333333333333333
4,3.2
4,4.0
-8,-0.6666666666666666
-4,-2.6666666666666665
-4,-11.0
4,-1.3333333333333333
0,0.6666666666666666
8,6.4
0,0.4444444444444444
-8,-8.0
-4,-3.2
-4,-1.7142857142857142
4,4.0
-4,-0.5714285714285714
4,4.0
0,-2.857142857142857
0,2.0
0,2.0
0,0.5714285714285714
0,-4.0
-8,-4.0
8,6.0
-12,0.0
4,1.7142857142857142
0,2.0
0,-0.6666666666666666
-16,-9.6
-4,-3.5555555555555554
8,6.857142857142857
0,0.5
-4,-7.2
-8,-10.285714285714286
8,9.714285714285714
4,4.444444444444445
4,0.4444444444444444
0,2.2222222222222223
-8,-4.8
4,8.8
0,1.3333333333333333
0,-2.0
8,1.7142857142857142
0,1.0
-4,-3.2
-4,-4.666666666666667
4,-0.4444444444444444
8,8.88888888888889
0,1.6
8,8.444444444444445
0,3.2
0,1.1428571428571428
4,4.0
8,2.0
-8,-7.0
0,2.4
0,0.8
8,13.5
8,1.6
0,-0.6666666666666666
4,-2.0
0,0.0
-12,-7.428571428571429
-8,-10.666666666666666
4,2.6666666666666665
0,-0.5
0,1.1428571428571428
12,11.333333333333334
0,-3.2
16,10.285714285714286
0,4.666666666666667
0,-1.1428571428571428
0,4.8
4,2.857142857142857
4,3.4285714285714284
4,6.666666666666667
4,0.0
-8,-6.222222222222222
-8,-8.8
4,4.0
12,6.666666666666667
0,1.1428571428571428
0,0.0
0,-2.857142857142857
-12,-8.8
0,0.8
-4,-6.0
-8,-4.0
4,7.428571428571429
-4,-8.0
-8,-5.2
0,0.0
4,8.8
4,4.0
0,-8.0
0,2.6666666666666665
0,-4.666666666666667
4,4.8
12,9.5
-4,-7.333333333333333
8,6.0
-4,-1.1428571428571428
4,2.4
12,4.571428571428571
-12,-8.571428571428571
-4,-2.4
-4,-4.0
-8,-8.0
-4,-1.7777777777777777
4,-2.2222222222222223
0,0.0
0,-2.857142857142857
-4,-1.7777777777777777
0,-3.3333333333333335
-8,-9.6
4,3.2
4,1.3333333333333333
0,1.5
12,9.6
-4,-2.6666666666666665
-4,-2.4
16,4.5
0,-1.0
0,-4.0
0,1.3333333333333333
-8,-6.4
-8,-3.3333333333333335
-4,-4.0
4,-1.7777777777777777
0,-4.0
-4,-0.5
8,12.444444444444445
0,1.7777777777777777
0,-8.0
0,2.6666666666666665
4,4.666666666666667
0,-0.4444444444444444
-4,-2.6666666666666665
0,-0.8
-4,3.3333333333333335
8,4.666666666666667
-8,-5.142857142857143
4,1.6
-4,-3.3333333333333335
-8,-6.4
0,4.0
-4,-3.0
0,-0.8
4,1.7142857142857142
0,1.6
-4,-6.4
-24,-13.333333333333334
-4,-4.0
0,-3.5555555555555554
4,5.714285714285714
-4,0.0
0,0.4
0,0.0
4,-0.8
4,2.5
8,7.428571428571429
-8,-7.5
8,3.2
-4,-3.2
-4,-6.285714285714286
4,0.0
4,3.4285714285714284
4,-1.6
-4,-5.2
0,4.0
-4,-0.4444444444444444
0,-5.6
-4,-2.5
-12,-9.714285714285714
-4,-6.857142857142857
4,1.1428571428571428
0,0.4444444444444444
0,2.0
-8,-9.142857142857142
4,4.8
4,1.0
-4,-3.2
-12,-5.5
4,2.2222222222222223
-4,-2.0
4,-0.5714285714285714
-4,-2.6666666666666665
0,2.5
8,10.285714285714286
-4,-2.6666666666666665
4,8.0
-8,-9.0
0,-4.0
-12,-6.5
0,-3.4285714285714284
4,4.571428571428571
-4,-1.3333333333333333
8,1.6
0,-0.8888888888888888
-4,0.0
0,1.3333333333333333
12,8.0
-16,-12.666666666666666
4,5.142857142857143
0,3.2
12,6.666666666666667
-8,-6.0
0,0.8
4,7.2
-4,2.4
-16,-10.0
-8,-3.3333333333333335
-4,-6.0
0,0.8
-4,-1.0
-8,-7.555555555555555
0,-2.2857142857142856
8,7.555555555555555
-8,-5.333333333333333
4,-1.5
0,3.5
-4,-2.6666666666666665
-4,-7.111111111111111
4,7.2
8,4.0
0,-1.3333333333333333
4,4.0
8,6.285714285714286
0,3.2
-4,-5.5
4,0.0
0,-3.4285714285714284
8,9.333333333333334
-4,-8.8
-4,-2.0
12,6.666666666666667
0,-5.333333333333333
0,0.0
-4,1.1428571428571428
0,3.2
0,-2.857142857142857
-12,-1.6
4,6.0
-4,-1.3333333333333333
-8,-7.111111111111111
0,-4.666666666666667
-4,-1.0
12,7.0
-8,-7.333333333333333
0,1.7142857142857142
8,8.8
8,3.5555555555555554
0,-4.0
4,5.0
-4,1.7142857142857142
-4,-1.1428571428571428
4,2.5
-12,-1.7777777777777777
0,-1.0
4,0.0
-12,-10.222222222222221
0,4.444444444444445
8,6.4
0,2.4
8,3.2
-8,-0.8
-4,-1.0
-4,-5.142857142857143
-4,3.2
4,4.0
-8,-6.857142857142857
-4,-2.6666666666666665
0,0.0
0,0.0
4,6.0
0,0.0
-4,-4.0
4,3.2
0,-2.2857142857142856
4,3.2
-4,-5.0
4,4.0
4,4.571428571428571
12,4.666666666666667
0,0.0
-8,-7.2
4,8.444444444444445
8,9.5
-4,-0.5714285714285714
4,3.5
4,2.6666666666666665
0,3.2
8,7.333333333333333
-4,2.0
4,-1.1428571428571428
4,2.6666666666666665
-8,-0.6666666666666666
-8,-6.4
0,-2.6666666666666665
0,0.0
16,6.0
0,-1.7142857142857142
0,-4.8
4,2.857142857142857
0,-4.888888888888889
0,0.0
0,-0.8
0,-4.0
4,0.6666666666666666
20,13.5
0,-0.5
0,0.0
0,-4.8
-4,-4.666666666666667
4,-4.666666666666667
0,-4.0
4,5.5
12,3.5
0,4.0
8,7.2
-4,-1.3333333333333333
12,7.428571428571429
-8,-8.0
4,3.0
-8,-1.1428571428571428
0,0.0
4,2.0
8,9.714285714285714
4,0.8888888888888888
0,1.7142857142857142
0,-1.6
8,6.0
0,2.4
0,1.3333333333333333
-4,1.7142857142857142
4,-1.6
4,3.5
-4,-2.4
8,8.5
8,11.333333333333334
0,0.0
8,9.5
4,-4.0
4,2.6666666666666665
8,6.666666666666667
8,1.6
8,5.6
-4,0.0
-8,-13.142857142857142
8,6.0
-4,-3.2
0,-0.6666666666666666
-4,1.7142857142857142
0,0.5714285714285714
0,-0.8
-4,1.6
4,5.6
4,2.2857142857142856
0,0.6666666666666666
-8,-3.2
0,1.3333333333333333
0,-2.4
4,4.0
-8,-4.0
0,-0.6666666666666666
-4,2.0
0,-1.6
4,5.333333333333333
-8,-8.8
-8,-7.2
8,2.0
0,1.1428571428571428
0,-3.5
-8,-7.0
4,-4.0
4,1.7777777777777777
0,-0.8888888888888888
8,7.2
0,0.4444444444444444
4,2.4
-8,-8.571428571428571
-8,-8.571428571428571
-12,-6.5
12,8.0
0,-2.0
4,3.0
-8,-6.0
8,7.5
0,-2.2857142857142856
-4,-1.3333333333333333
0,9.142857142857142
-12,-8.5
-4,-4.0
-4,-3.4285714285714284
4,3.0
4,2.6666666666666665
4,-0.4444444444444444
4,5.142857142857143
-4,1.6
0,0.5
-4,-6.857142857142857
-8,-7.2
0,0.5
4,0.5
4,-0.8
4,2.4
4,8.8
4,0.0
0,0.8
4,5.5
-4,-1.6
0,-6.4
-8,-10.285714285714286
0,-2.5
-4,-5.6
0,-2.2222222222222223
-8,-6.666666666666667
-4,-5.333333333333333
0,-1.5
8,0.8888888888888888
-8,-4.0
0,0.0
-8,-8.444444444444445
0,-2.857142857142857
4,2.4
4,6.0
-8,-4.0
4,4.0
4,4.571428571428571
0,-0.8
4,10.4
8,7.2
-8,-7.2
0,0.0
-4,-5.6
0,-2.0
-4,4.8
0,-5.333333333333333
0,7.2
0,0.0
-4,-8.571428571428571
8,5.6
8,10.285714285714286
4,1.5
0,0.6666666666666666
-4,-5.142857142857143
-4,-7.2
12,6.285714285714286
-12,-6.4
-4,-1.1428571428571428
4,3.5
0,2.6666666666666665
4,5.6
4,5.333333333333333
4,4.5
-12,-7.0
0,0.6666666666666666
4,2.4
-4,-4.888888888888889
-12,-6.5
-8,-6.4
-4,-1.6
0,1.3333333333333333
4,1.3333333333333333
4,0.0
-8,-8.571428571428571
8,8.0
-4,-4.888888888888889
4,2.4
-4,-4.0
-4,-4.0
0,-2.8
-12,-10.222222222222221
-4,-6.5
4,0.4444444444444444
-8,-6.222222222222222
4,4.666666666666667
4,4.0
-4,-2.5
-4,-3.4285714285714284
0,1.7777777777777777
4,4.571428571428571
12,10.0
4,2.6666666666666665
0,1.7777777777777777
-4,-3.4285714285714284
-12,-11.2
0,2.6666666666666665
-4,0.0
12,9.0
16,8.571428571428571
0,-3.4285714285714284
4,6.4
4,5.333333333333333
8,6.8
-4,1.6
-8,-0.8888888888888888
4,6.222222222222222
4,0.6666666666666666
8,-2.8
4,-1.3333333333333333
-8,-6.4
0,-2.2222222222222223
-8,-2.0
0,0.8
-8,-6.0
0,2.0
0,0.8888888888888888
0,-2.0
-4,-2.6666666666666665
0,-1.5
-8,-3.5
0,2.4
8,6.4
0,-2.0
-4,-7.2
-4,-0.8888888888888888
4,0.6666666666666666
0,-2.6666666666666665
0,-1.6
4,0.8
0,0.0
0,1.6
-8,-5.777777777777778
0,-1.0
0,0.7272727272727273
0,1.7142857142857142
0,0.8
8,3.2
-8,-4.0
8,3.5
-4,-0.4
12,13.5
4,1.3333333333333333
-4,-8.8
4,4.0
0,1.3333333333333333
-4,-9.714285714285714
0,0.0
-8,-5.6
12,8.0
4,3.111111111111111
4,1.7142857142857142
0,3.2
8,4.0
-8,0.0
8,7.428571428571429
-4,-1.0
4,-2.4
0,2.4
0,1.1428571428571428
-4,7.0
8,12.444444444444445
4,-2.857142857142857
4,5.6
0,-3.4285714285714284
-8,-5.0
-4,-11.0
-4,-0.6666666666666666
-4,-5.333333333333333
-4,-2.4
8,4.8
-8,-8.8
0,-3.6363636363636362
0,0.0
4,4.0
12,8.571428571428571
-8,-12.8
0,-2.0
4,-1.0
-4,-3.0
12,8.666666666666666
4,-6.5
-4,-1.0
0,3.3333333333333335
-4,0.5
-8,-10.0
-4,-4.8
-8,-4.4
0,4.8
-8,-10.666666666666666
0,-4.0
-4,-2.2857142857142856
4,0.0
0,1.1428571428571428
-8,-10.285714285714286
-4,-5.333333333333333
4,2.4
-4,-1.5
4,1.3333333333333333
0,-3.2
0,7.428571428571429
8,-0.6666666666666666
0,-0.4444444444444444
8,5.5
-4,-5.5
0,1.7142857142857142
4,1.6
4,2.857142857142857
0,1.6
-8,-6.5
0,1.0
0,1.3333333333333333
8,4.571428571428571
0,0.4444444444444444
0,-0.4444444444444444
-4,-0.6666666666666666
0,-2.2222222222222223
-4,-8.0
4,4.666666666666667
-4,-2.0
-4,0.8
0,-1.3333333333333333
-8,-4.8
4,-0.5
0,2.6666666666666665
0,-1.6
-4,-8.8
-4,-5.333333333333333
8,4.8
4,2.857142857142857
0,-0.6666666666666666
0,3.4285714285714284
4,1.1428571428571428
-8,-5.5
0,0.0
12,12.0
-4,-3.3333333333333335
0,0.6666666666666666
0,2.4
0,0.0
-4,-7.0
0,-6.285714285714286
-8,-10.5
-4,-7.5
-4,0.8
0,0.5714285714285714
-4,-4.363636363636363
0,1.0
0,-0.5
0,0.0
0,2.857142857142857
0,1.6
4,3.2
-4,0.0
4,0.8
8,1.7142857142857142
4,3.111111111111111
-8,-6.666666666666667
-4,-4.5
0,0.0
4,0.8
0,-3.3333333333333335
4,3.3333333333333335
-4,-3.6363636363636362
0,8.0
-4,-4.888888888888889
0,-2.0
8,4.0
0,-1.3333333333333333
-8,-7.2
0,-3.6363636363636362
12,11.2
0,-6.666666666666667
0,3.3333333333333335
-4,-4.8
0,-1.1428571428571428
4,2.0
4,4.0
0,0.6666666666666666
8,8.666666666666666
-4,0.8
0,6.4
0,1.5
-4,-2.6666666666666665
4,-0.8
8,8.666666666666666
0,-2.0
4,5.0
-4,-0.5714285714285714
0,0.5
-4,-6.666666666666667
-4,-8.0
-8,-0.6666666666666666
0,0.8
8,12.0
0,1.3333333333333333
-4,-5.142857142857143
4,0.8
0,-1.1428571428571428
-8,-3.5555555555555554
-12,-17.333333333333332
0,-0.4444444444444444
0,0.8
4,5.333333333333333
-4,1.7777777777777777
8,9.6
-8,-4.8
4,0.5714285714285714
0,-3.4285714285714284
-4,-4.666666666666667
4,5.6
-4,1.6
8,4.0
4,-1.7142857142857142
4,3.5
0,0.8
-8,-2.2857142857142856
-4,-3.2
-4,-2.0
0,-4.666666666666667
0,2.6666666666666665
-8,-3.5
0,0.0
8,7.428571428571429
8,8.5
4,4.5
0,2.6666666666666665
8,8.666666666666666
4,2.6666666666666665
4,2.857142857142857
0,-3.0
-4,0.0
0,2.4
4,8.0
-4,-4.0
8,3.5555555555555554
-4,-4.666666666666667
-4,-1.7142857142857142
0,-0.5
0,1.6
-12,-9.6
4,-0.5714285714285714
-8,-7.428571428571429
0,-3.5555555555555554
4,6.4
-4,-0.8888888888888888
0,2.0
0,4.0
4,0.0
4,0.0
0,-1.3333333333333333
-4,-3.4285714285714284
-8,-5.0
-4,-6.0
4,2.4
4,0.0
4,0.6666666666666666
0,0.0
12,6.666666666666667
0,4.888888888888889
0,-1.3333333333333333
4,1.0
-4,-6.4
0,0.6666666666666666
-8,-8.0
0,0.8
0,0.5
-4,-5.0
8,-0.6666666666666666
-8,-8.0
-4,0.0
-4,-3.2
0,-2.6666666666666665
-4,-6.666666666666667
4,-1.7142857142857142
-4,-4.0
4,1.1428571428571428
8,4.0
-4,-5.0
4,-1.5
-12,-6.4
8,14.0
0,-2.6666666666666665
-4,-3.2
0,-2.6666666666666665
0,-1.7777777777777777
0,0.5714285714285714
-4,0.0
8,3.5
-4,-1.7777777777777777
4,-2.0
-4,-4.8
0,-0.8
-4,-4.0
-4,-3.5
4,0.0
4,0.0
-20,-13.333333333333334
0,0.4444444444444444
0,-2.2222222222222223
-8,-2.6666666666666665
0,0.0
0,1.3333333333333333
8,2.0
-4,-5.0
0,1.3333333333333333
-8,-6.4
0,-1.7142857142857142
4,0.0
0,0.6666666666666666
0,-4.0
0,-1.7777777777777777
0,0.5714285714285714
0,-0.8888888888888888
-4,-1.0
0,2.2857142857142856
4,0.0
8,7.333333333333333
8,0.8888888888888888
-12,-0.6666666666666666
-4,-3.3333333333333335
-4,0.0
0,-1.3333333333333333
4,-6.666666666666667
8,5.0
0,-1.3333333333333333
-4,-3.5555555555555554
4,-1.6
0,3.111111111111111
4,5.6
4,1.7777777777777777
0,-1.0
4,-3.2
0,0.5714285714285714
-4,-5.6
0,-1.7777777777777777
8,8.0
-4,-7.2
-8,-1.1428571428571428
4,0.0
0,-0.8
0,2.6666666666666665
0,3.2
-8,-6.666666666666667
-8,-6.666666666666667
0,2.857142857142857
0,-0.5714285714285714
0,-2.0
4,7.5
0,3.3333333333333335
0,1.1428571428571428
-4,1.2
-4,0.0
-12,-13.6
0,-4.0
4,2.6666666666666665
0,-3.3333333333333335
0,-1.0
-16,-15.0
-4,2.4
0,0.0
-4,-3.111111111111111
-4,-1.3333333333333333
-4,-4.0
4,8.0
0,0.0
-8,-5.714285714285714
0,0.8
0,-0.5
-4,-6.4
8,7.428571428571429
0,-2.0
4,1.6
0,0.8
-4,-2.4
4,-2.2857142857142856
0,6.857142857142857
-12,-2.4
-4,-4.666666666666667
8,1.7142857142857142
8,6.285714285714286
8,5.6
-4,-3.0
-4,-4.0
0,0.0
-8,-6.0
-4,-4.0
-12,-9.333333333333334
-4,-4.0
0,-3.2
4,2.6666666666666665
4,1.0
4,0.0
0,-0.8
0,-4.666666666666667
0,3.3333333333333335
8,10.222222222222221
4,0.8
8,8.5
-8,-5.0
0,0.8
0,0.5714285714285714
0,0.0
-4,-8.666666666666666
-8,-10.4
0,0.7272727272727273
-4,-3.2
0,1.1428571428571428
4,3.111111111111111
0,-10.0
4,4.0
-8,-7.333333333333333
8,6.222222222222222
-4,-4.571428571428571
-4,1.5
0,0.0
-4,-7.428571428571429
-4,-8.0
-4,-6.285714285714286
4,0.6666666666666666
0,1.3333333333333333
16,8.0
4,4.0
0,0.0
-4,-4.0
-12,-0.8
0,-2.857142857142857
4,3.111111111111111
0,-2.2222222222222223
4,5.6
-12,-8.0
-4,-3.2
-4,-3.3333333333333335
0,4.0
0,-2.2222222222222223
-4,-3.3333333333333335
-4,-4.0
4,6.8
0,1.3333333333333333
4,0.0
8,6.285714285714286
12,10.8
0,-1.7142857142857142
4,1.7142857142857142
-12,-9.6
-8,-6.4
8,9.5
4,4.0
8,3.2
8,3.0
-4,1.5
8,7.333333333333333
-4,-4.666666666666667
4,0.5714285714285714
-4,-0.8
-4,-2.4
0,1.4545454545454546
4,6.5
0,-2.4
4,1.0
0,-1.6
-4,-3.2
-8,-8.0
0,1.3333333333333333
-4,-8.0
-4,-2.6666666666666665
-4,-3.6
-4,-1.3333333333333333
12,14.0
-8,-5.6
0,6.4
4,-2.0
4,3.2
0,0.8
-8,-2.2857142857142856
0,-0.5
-12,-9.5
4,3.4285714285714284
8,5.714285714285714
0,2.0
-4,-4.444444444444445
-4,-3.5555555555555554
-4,-0.6666666666666666
-8,-6.0
-4,0.8
-4,-4.4
0,1.3333333333333333
4,0.0
-8,-6.0
0,0.0
8,6.4
0,8.8
-4,-4.0
8,5.2
8,8.0
-4,-2.857142857142857
0,2.4
8,7.428571428571429
-4,-0.8
4,8.0
12,8.5
4,4.0
0,0.5
-8,-1.0
4,8.666666666666666
4,-1.6
-4,-3.5
-4,-5.333333333333333
0,-0.8888888888888888
0,0.0
4,1.6
4,5.142857142857143
-4,-1.6
0,0.0
0,1.5
-4,-1.7777777777777777
-8,-5.333333333333333
-4,0.0
-4,-1.1428571428571428
-4,-10.4
0,2.4
4,1.1428571428571428
-8,-4.666666666666667
4,1.6
8,0.4444444444444444
-8,-8.0
4,0.0
0,-0.5
0,2.6666666666666665
-12,-11.2
0,4.571428571428571
-4,-5.333333333333333
-12,-7.2
0,0.6666666666666666
-4,-3.5555555555555554
0,0.0
0,0.0
0,-4.8
-4,-0.8
-4,-2.5
0,-0.8
4,-1.3333333333333333
0,-2.6666666666666665
0,4.444444444444445
-4,-4.0
-8,-4.0
0,-5.0
0,0.5
0,3.5555555555555554
-12,-5.333333333333333
0,0.5714285714285714
4,3.2
0,0.5714285714285714
-8,-2.4
4,2.6666666666666665
-4,-2.0
-4,-0.8888888888888888
-4,0.0
0,-8.8
0,2.5
0,2.4
-12,-8.0
-4,-4.888888888888889
4,3.0
-4,-4.0
8,7.2
8,1.3333333333333333
0,1.6
0,5.6
4,1.5
-8,-4.666666666666667
-4,-5.333333333333333
-4,3.0
-8,-5.6
-4,0.0
0,-2.5
4,3.3333333333333335
4,5.2
4,6.5
0,1.7142857142857142
-4,-2.2222222222222223
0,3.4285714285714284
0,1.7777777777777777
-8,-8.0
-4,0.0
0,2.4
-8,-6.222222222222222
16,8.0
-4,-4.0
0,-4.0
4,0.0
4,0.4444444444444444
4,-1.1428571428571428
8,7.428571428571429
-16,-6.666666666666667
0,-1.0
-4,-2.6666666666666665
0,6.4
8,4.0
-4,-7.333333333333333
12,4.0
0,-2.6666666666666665
0,-0.8
8,7.111111111111111
-4,-6.4
-4,1.3333333333333333
-8,-9.5
4,-2.0
0,-4.0
0,3.5555555555555554
4,1.6
0,-1.1428571428571428
0,-1.7142857142857142
0,-2.6666666666666665
0,-0.4444444444444444
0,-0.8
0,-0.6666666666666666
4,5.6
4,10.285714285714286
0,4.444444444444445
8,4.0
0,-2.0
4,3.0
-4,-3.3333333333333335
-4,-2.5
4,-0.5
0,-2.6666666666666665
-8,-8.0
-4,0.4444444444444444
4,3.4285714285714284
4,4.444444444444445
16,4.8
4,0.6666666666666666
-4,-2.4
-4,-0.8
-12,-6.5
0,-2.4
4,1.7142857142857142
-8,-0.6666666666666666
-4,-1.5
4,5.714285714285714
-4,-4.0
0,-6.222222222222222
-8,-7.428571428571429
-4,0.0
-8,-4.444444444444445
0,2.2222222222222223
0,0.4444444444444444
0,1.6
-8,-7.5
0,1.6
8,3.2
-4,-1.3333333333333333
0,3.2
-4,-2.2222222222222223
-4,-2.6666666666666665
4,5.0
-8,-5.5
4,7.2
-8,-4.8
-8,-5.6
4,6.666666666666667
0,-1.6
-8,-4.0
0,-3.0
-4,-2.4
-8,-6.4
-8,-4.0
0,-4.0
0,2.4
-4,-4.0
-8,-8.0
-4,-8.8
0,5.142857142857143
4,1.0
0,-0.6666666666666666
-8,-4.0
0,1.6
-12,-2.2222222222222223
-4,-3.4285714285714284
0,-0.5714285714285714
-8,0.0
-4,-4.0
8,4.8
4,6.285714285714286
4,5.333333333333333
-16,-10.222222222222221
-8,-4.888888888888889
4,-1.3333333333333333
8,8.5
8,7.2
12,4.0
0,0.4444444444444444
0,4.666666666666667
0,2.6666666666666665
0,-2.857142857142857
0,0.8
0,0.5714285714285714
-4,-5.6
-4,-6.666666666666667
0,4.444444444444445
-4,-2.4
0,0.8888888888888888
-8,-5.6
-4,2.0
0,0.6666666666666666
0,-1.3333333333333333
8,3.0
0,-6.0
8,4.8
4,6.8
0,-2.2222222222222223
-8,-6.666666666666667
0,-2.6666666666666665
8,8.0
4,4.0
-4,1.0
-12,-6.666666666666667
4,5.333333333333333
0,1.1428571428571428
-4,0.6666666666666666
0,0.6666666666666666
-4,-6.666666666666667
-12,-7.2
-8,-3.2
0,-0.5
8,6.666666666666667
-8,-4.8
4,4.8
4,7.2
-4,-3.5
8,3.2
8,13.714285714285714
-4,-4.666666666666667
0,0.8
8,1.7142857142857142
8,6.4
0,0.0
-4,-3.2
0,3.2
0,-0.8888888888888888
4,6.5
-8,-9.142857142857142
4,-0.5
-16,-11.6
-4,-1.0
4,-1.6
-4,-3.3333333333333335
4,4.0
-8,-7.5
-4,-3.3333333333333335
4,3.3333333333333335
4,0.0
12,12.444444444444445
8,1.7142857142857142
-8,-6.666666666666667
0,-1.7777777777777777
0,-2.4
4,0.5714285714285714
4,2.5
4,-0.8
8,7.428571428571429
4,-1.6
0,-1.0
12,10.285714285714286
4,0.4444444444444444
-12,-6.4
-8,-4.0
16,6.857142857142857
0,-1.6
0,1.6
0,0.0
-4,-7.2
0,-0.4444444444444444
4,2.4
-8,-9.5
-8,-2.4
4,0.0
0,-7.5
12,4.571428571428571
8,4.5
4,4.0
8,6.5
0,7.333333333333333
4,1.5
0,-4.0
0,0.6666666666666666
4,4.0
-4,-2.0
4,8.0
0,1.6
4,0.4
0,4.666666666666667
-4,2.0
0,4.0
0,-0.5
0,8.571428571428571
-8,-9.6
-4,-1.3333333333333333
0,0.6666666666666666
4,6.4
-4,-1.6
4,1.2
0,-4.0
4,4.0
4,-1.1428571428571428
0,-4.0
0,4.0
0,0.0
0,-3.111111111111111
-4,-4.0
12,8.0
12,8.0
8,13.142857142857142
-4,3.2
0,8.0
8,6.4
4,3.6
0,-4.0
0,0.5
4,7.2
-4,-1.6
4,0.8
-8,-6.666666666666667
8,8.666666666666666
0,-3.0
-4,-3.4285714285714284
0,-1.6
8,2.0
0,4.571428571428571
0,-2.4
8,8.0
0,0.5
0,0.6666666666666666
4,-0.8
12,9.142857142857142
0,-0.8
12,-1.3333333333333333
-16,-8.0
-4,-4.0
-4,-5.5
4,0.8
-4,-6.4
12,4.666666666666667
4,1.3333333333333333
0,0.8
-4,-3.111111111111111
-8,-0.8888888888888888
-8,-4.0
0,1.5
4,5.714285714285714
0,0.0
0,-2.6666666666666665
0,2.0
12,5.714285714285714
0,0.0
8,3.3333333333333335
0,-1.6
4,6.285714285714286
0,-1.6
4,5.142857142857143
8,6.666666666666667
-4,-3.4285714285714284
0,0.8
-4,-2.857142857142857
-12,-14.4
0,3.2
0,0.0
-4,-2.0
0,3.2
0,2.5
-4,-1.3333333333333333
-4,0.5
4,13.714285714285714
0,-0.8
4,2.4
4,1.6
-8,-8.88888888888889
-8,-4.571428571428571
4,0.8
0,-2.0
0,0.0
0,-4.571428571428571
-4,-4.5
4,8.0
0,-0.8888888888888888
0,-0.6666666666666666
8,3.2
-4,-4.571428571428571
0,-1.0
-4,-1.6
4,4.0
-4,-4.0
-8,-11.2
-8,-4.8
-8,-5.714285714285714
4,4.8
-8,-3.2
12,10.0
-4,-1.6
0,-1.6
12,8.0
-4,-7.2
-4,-2.0
0,1.2
0,0.0
4,8.0
4,0.0
4,3.2
4,1.0
12,6.857142857142857
-8,-5.333333333333333
0,-1.3333333333333333
0,-0.6666666666666666
8,2.857142857142857
-8,-5.333333333333333
-4,-4.0
8,10.4
4,2.6666666666666665
-4,-2.0
-8,-0.6666666666666666
12,4.666666666666667
-4,-3.5
-12,-6.4
-4,-5.142857142857143
-4,-0.8
4,0.5
-8,-3.5
8,10.285714285714286
4,8.5
0,-2.6666666666666665
